country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
San Marino,SMR,Europe,34453,deaths,0,202027,0,42,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202028,0,42,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202029,0,42,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202030,0,42,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202031,0,42,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202032,0,42,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202033,0,42,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202034,0,42,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202035,0,42,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202036,0,42,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202037,0,42,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202038,0,42,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202039,0,42,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202040,0,42,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202041,0,42,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202042,0,42,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202043,0,42,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202044,0,42,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202045,0,42,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202046,0,42,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,1,202047,29.02504862,43,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,2,202048,87.07514585,45,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,3,202049,145.1252431,48,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,3,202050,174.1502917,51,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,4,202051,203.1753403,55,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,2,202052,174.1502917,57,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,5,202053,203.1753403,62,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,2,202101,203.1753403,64,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,1,202102,87.07514585,65,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202103,29.02504862,65,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,2,202104,58.05009723,67,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,2,202105,116.1001945,69,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,3,202106,145.1252431,72,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202107,87.07514585,72,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,2,202108,58.05009723,74,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,2,202109,116.1001945,76,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202110,58.05009723,76,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,3,202111,87.07514585,79,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202112,87.07514585,79,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,5,202113,145.1252431,84,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,2,202114,203.1753403,86,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,1,202115,87.07514585,87,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,3,202116,116.1001945,90,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202117,87.07514585,90,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202118,0,90,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202119,0,90,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202120,0,90,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202121,0,90,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202122,0,90,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202123,0,90,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202124,0,90,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202125,0,90,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202126,0,90,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202127,0,90,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202128,0,90,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202129,0,90,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202130,0,90,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202131,0,90,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202132,0,90,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202133,0,90,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202134,0,90,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202135,0,90,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202136,0,90,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202137,0,90,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,1,202138,29.02504862,91,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202139,29.02504862,91,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202140,0,91,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202141,0,91,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,1,202142,29.02504862,92,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202143,29.02504862,92,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202144,0,92,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202145,0,92,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,1,202146,29.02504862,93,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202147,29.02504862,93,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,1,202148,29.02504862,94,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,0,202149,29.02504862,94,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,2,202150,58.05009723,96,Epidemic intelligence national data,
San Marino,SMR,Europe,34453,deaths,,202152,174.1502917,102,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,4,202015,,4,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,0,202016,1.825142247,4,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,4,202017,1.825142247,8,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,10,202018,6.387997865,18,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,190,202019,91.25711235,208,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,27,202020,99.0139669,235,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,64,202021,41.52198612,299,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,184,202022,113.1588193,483,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,31,202023,98.10139578,514,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,147,202024,81.21882999,661,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,37,202025,83.95654336,698,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,15,202026,23.72684921,713,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,7,202027,10.03828236,720,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,9,202028,7.300568988,729,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,17,202029,11.86342461,746,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,117,202030,61.14226528,863,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,11,202031,58.4045519,874,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,4,202032,6.844283426,878,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,7,202033,5.019141179,885,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,7,202034,6.387997865,892,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,4,202035,5.019141179,896,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,2,202036,2.737713371,898,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,8,202037,4.562855618,906,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,2,202038,4.562855618,908,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,3,202039,2.281427809,911,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,2,202040,2.281427809,913,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,16,202041,8.213140112,929,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,4,202042,9.125711235,933,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,7,202043,5.019141179,940,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,9,202044,7.300568988,949,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,13,202045,10.03828236,962,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,3,202046,7.300568988,965,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,14,202047,7.75685455,979,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,10,202048,10.95085348,989,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,10,202049,9.125711235,999,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,10,202050,9.125711235,1009,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,3,202051,5.931712303,1012,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,2,202052,2.281427809,1014,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,10,202053,5.475426741,1024,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,42,202101,23.72684921,1066,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,76,202102,53.84169629,1142,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,47,202103,56.1231241,1189,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,58,202104,47.90998398,1247,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,92,202105,68.44283426,1339,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,143,202106,107.227107,1482,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,128,202107,123.6533872,1610,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,176,202108,138.7108108,1786,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,164,202109,155.137091,1950,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,128,202110,133.235384,2078,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,67,202111,88.97568454,2145,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,67,202112,61.14226528,2212,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,28,202113,43.34712837,2240,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,26,202114,24.63942033,2266,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,9,202115,15.96999466,2275,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,23,202116,14.60113798,2298,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,12,202117,15.96999466,2310,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,8,202118,9.125711235,2318,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,9,202119,7.75685455,2327,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,11,202120,9.125711235,2338,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,7,202121,8.213140112,2345,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,8,202122,6.844283426,2353,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,5,202123,5.931712303,2358,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,4,202124,4.106570056,2362,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,3,202125,3.193998932,2365,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,11,202126,6.387997865,2376,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,15,202127,11.86342461,2391,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,19,202128,15.5137091,2410,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,11,202129,13.68856685,2421,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,33,202130,20.07656472,2454,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,16,202131,22.35799253,2470,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,18,202132,15.5137091,2488,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,36,202133,24.63942033,2524,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,66,202134,46.5411273,2590,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,70,202135,62.0548364,2660,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,156,202136,103.120537,2816,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,227,202137,174.7573702,3043,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,295,202138,238.1810632,3338,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,197,202139,224.4924964,3535,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,93,202140,132.3228129,3628,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,49,202141,64.79254977,3677,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,20,202142,31.48370376,3697,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,17,202143,16.88256578,3714,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,15,202144,14.60113798,3729,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,2,202145,7.75685455,3731,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,0,202146,0.912571124,3731,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,0,202147,0,3731,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,1,202148,0.456285562,3732,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,4,202149,2.281427809,3736,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,6,202150,4.562855618,3742,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,cases,,202152,70.72426207,3897,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202015,,0,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202016,0,0,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202017,0,0,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,1,202018,4.562855618,1,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,4,202019,22.81427809,5,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,2,202020,27.37713371,7,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,2,202021,18.25142247,9,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,3,202022,22.81427809,12,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202023,13.68856685,12,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202024,0,12,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202025,0,12,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,1,202026,4.562855618,13,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202027,4.562855618,13,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,1,202028,4.562855618,14,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202029,4.562855618,14,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202030,0,14,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,1,202031,4.562855618,15,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202032,4.562855618,15,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202033,0,15,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202034,0,15,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202035,0,15,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202036,0,15,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202037,0,15,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202038,0,15,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202039,0,15,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202040,0,15,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202041,0,15,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202042,0,15,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202043,0,15,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,1,202044,4.562855618,16,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202045,4.562855618,16,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202046,0,16,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,1,202047,4.562855618,17,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202048,4.562855618,17,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202049,0,17,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202050,0,17,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202051,0,17,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202052,0,17,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202053,0,17,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202101,0,17,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202102,0,17,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202103,0,17,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202104,0,17,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,1,202105,4.562855618,18,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,1,202106,9.125711235,19,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,2,202107,13.68856685,21,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,8,202108,45.62855618,29,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,3,202109,50.19141179,32,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202110,13.68856685,32,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,2,202111,9.125711235,34,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202112,9.125711235,34,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,1,202113,4.562855618,35,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202114,4.562855618,35,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202115,0,35,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202116,0,35,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202117,0,35,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202118,0,35,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202119,0,35,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,2,202120,9.125711235,37,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202121,9.125711235,37,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202122,0,37,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202123,0,37,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202124,0,37,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202125,0,37,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202126,0,37,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202127,0,37,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202128,0,37,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202129,0,37,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202130,0,37,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202131,0,37,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202132,0,37,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202133,0,37,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202134,0,37,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202135,0,37,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,2,202136,9.125711235,39,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,4,202137,27.37713371,43,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,6,202138,45.62855618,49,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,4,202139,45.62855618,53,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,3,202140,31.93998932,56,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202141,13.68856685,56,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202142,0,56,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202143,0,56,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202144,0,56,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202145,0,56,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202146,0,56,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202147,0,56,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202148,0,56,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,1,202149,4.562855618,57,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,0,202150,4.562855618,57,Epidemic intelligence national data,
Sao Tome And Principe,STP,Africa,219161,deaths,,202152,0,57,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,11,202010,,11,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,107,202011,0.338945398,118,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,393,202012,1.436209313,511,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,718,202013,3.191257093,1229,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,1156,202014,5.382912504,2385,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,2077,202015,9.286529417,4462,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,4900,202016,20.04086475,9362,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,8160,202017,37.51378725,17522,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,9489,202018,50.69531632,27011,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,12037,202019,61.83168333,39048,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,15704,202020,79.68376509,54752,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,17808,202021,96.26049298,72560,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,12701,202022,87.63461985,85261,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,16653,202023,84.31697634,101914,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,25627,202024,121.4458595,127541,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,30071,202025,159.9879726,157612,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,24881,202026,157.8451483,182493,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,27016,202027,149.0699094,209509,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,22750,202028,142.9487853,232259,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,18661,202029,118.9497277,250920,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,16021,202030,99.62122277,266941,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,11894,202031,80.18356593,278835,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,9855,202032,62.47223269,288690,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,9852,202033,56.60675385,298542,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,8937,202034,53.96987356,307479,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,7342,202035,46.76010281,314821,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,6006,202036,38.34104381,320827,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,4824,202037,31.10829372,325651,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,4103,202038,25.64208107,329754,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,3439,202039,21.66378127,333193,Epidemic intelligence national data,
Saudi Arabia,SAU,Asia,34813867,cases,3194,202040,19.05275274,336387,Epidemic intelligence national data,
